,Concurso,Jogo,HG,Home,S,Away,AG,Dia,Res,H_Goals_Scored,A_Goals_Scored,H_Goals_Against,A_Goals_Against
3659,Concurso 262 (02/05/2007),6,1,ITABAIANA/SE, ,AMÉRICA/SE,1,Domingo ,D,11,0,2,0
3660,Concurso 262 (02/05/2007),7,3,COXIM/MS, ,COSTA RICA/MS,2,Sábado ,H,0,0,0,0
3661,Concurso 262 (02/05/2007),8,0,RIO PRETO/SP, ,MIRASSOL/SP,0,Domingo ,D,2,1,0,0
3662,Concurso 262 (02/05/2007),9,0,TOCANTINÓPOLIS/TO, ,ARAGUAÍNA/TO,1,Domingo ,A,2,2,2,2
3663,Concurso 262 (02/05/2007),10,0,GURUPI/TO, ,PALMAS/TO,1,Domingo ,A,0,5,0,10
3664,Concurso 262 (02/05/2007),11,1,PORTUGUESA DESPORTOS/SP, ,BANDEIRANTE/SP,0,Domingo ,H,25,2,21,2
3665,Concurso 262 (02/05/2007),12,2,UNIÃO SÃO JOÃO/SP, ,BOTAFOGO/SP,3,Domingo ,A,10,0,8,5
3666,Concurso 262 (02/05/2007),13,2,CAMPINAS/SP, ,CAMPO LIMPO/SP,0,Domingo ,H,1,0,6,0
3667,Concurso 262 (02/05/2007),14,0,ATLÉTICO/BA, ,VITÓRIA/BA,1,Terça-feira ,A,0,29,0,25
3668,Concurso 263 (07/05/2007),1,2,FLAMENGO/RJ, ,BOTAFOGO/RJ,2,Domingo ,D,31,24,15,23
3669,Concurso 263 (07/05/2007),2,2,CRUZEIRO/MG, ,ATLÉTICO/MG,0,Domingo ,H,47,27,20,23
3670,Concurso 263 (07/05/2007),3,2,SANTOS/SP, ,SÃO CAETANO/SP,0,Domingo ,H,33,21,15,38
3671,Concurso 263 (07/05/2007),4,4,GRÊMIO/RS, ,JUVENTUDE/RS,1,Domingo ,H,39,19,17,42
3672,Concurso 263 (07/05/2007),5,2,ATLÉTICO/GO, ,GOIÁS/GO,1,Domingo ,H,16,27,12,23
3673,Concurso 263 (07/05/2007),6,1,TUNA LUSO/PA, ,REMO/PA,1,Domingo ,D,3,17,7,26
3674,Concurso 263 (07/05/2007),7,0,JAGUARÉ/ES, ,LINHARES/ES,0,Sábado ,D,0,0,0,0
3675,Concurso 263 (07/05/2007),8,0,NOROESTE/SP, ,GUARATINGUETÁ/SP,1,Sábado ,A,11,2,12,4
3676,Concurso 263 (07/05/2007),9,0,SUZANO/SP, ,OSASCO/SP,0,Domingo ,D,1,0,4,1
3677,Concurso 263 (07/05/2007),10,2,PARANAIBENSE/MS, ,CENE/MS,2,Domingo ,D,0,3,0,1
3678,Concurso 263 (07/05/2007),11,7,OPERARIO/MS, ,BONITO/MS,1,Domingo ,H,0,0,0,0
3679,Concurso 263 (07/05/2007),12,0,PARANÁ/PR, ,PARANAVAÍ/PR,0,Domingo ,D,32,2,21,8
3680,Concurso 263 (07/05/2007),13,1,FORTALEZA/CE, ,ICASA/CE,0,Domingo ,H,27,0,36,0
3681,Concurso 263 (07/05/2007),14,2,CRICIÚMA/SC, ,CHAPECOENSE/SC,2,Domingo ,D,37,8,28,16
3682,Concurso 264 (14/05/2007),1,2,FLAMENGO/RJ, ,PALMEIRAS/SP,4,Domingo ,A,30,31,15,38
3683,Concurso 264 (14/05/2007),2,2,INTERNACIONAL/RS, ,BOTAFOGO/RJ,3,Domingo ,A,26,24,16,25
3684,Concurso 264 (14/05/2007),3,2,FLUMINENSE/RJ, ,CRUZEIRO/MG,2,Sábado ,D,31,21,28,23
3685,Concurso 264 (14/05/2007),4,2,ITUANO/SP, ,CEARÁ/CE,3,Sábado ,A,30,20,28,33
3686,Concurso 264 (14/05/2007),5,2,SÃO PAULO/SP, ,GOIÁS/GO,0,Sábado ,H,40,27,16,25
3687,Concurso 264 (14/05/2007),6,3,PARANÁ/PR, ,GRÊMIO/RS,0,Domingo ,H,32,28,21,31
3688,Concurso 264 (14/05/2007),7,2,BRASILIENSE/DF, ,MARÍLIA/SP,2,Sábado ,D,30,19,20,40
3689,Concurso 264 (14/05/2007),8,4,SPORT/PE, ,SANTOS/SP,1,Domingo ,H,37,33,11,27
3690,Concurso 264 (14/05/2007),9,3,CRICIÚMA/SC, ,SÃO CAETANO/SP,2,Sábado ,H,38,20,28,38
3691,Concurso 264 (14/05/2007),10,3,CORITIBA/PR, ,PAULISTA/SP,1,Sábado ,H,38,20,26,36
3692,Concurso 264 (14/05/2007),11,3,FIGUEIRENSE/SC, ,ATLÉTICO/PR,6,Sábado ,A,25,30,18,32
3693,Concurso 264 (14/05/2007),12,2,ATLÉTICO/MG, ,NÁUTICO/PE,1,Domingo ,H,40,21,15,37
3694,Concurso 264 (14/05/2007),13,0,AMÉRICA/RN, ,VASCO DA GAMA/RJ,1,Domingo ,A,20,35,18,27
3695,Concurso 264 (14/05/2007),14,1,CORINTHIANS/SP, ,JUVENTUDE/RS,0,Domingo ,H,26,19,24,43
3696,Concurso 265 (21/05/2007),1,2,GRÊMIO/RS, ,FLUMINENSE/RJ,0,Domingo ,H,41,22,16,34
3697,Concurso 265 (21/05/2007),2,0,CRUZEIRO/MG, ,CORINTHIANS/SP,3,Domingo ,A,47,23,20,32
3698,Concurso 265 (21/05/2007),3,1,GOIÁS/GO, ,FLAMENGO/RJ,3,Domingo ,A,36,19,25,37
3699,Concurso 265 (21/05/2007),4,2,ATLÉTICO/PR, ,INTERNACIONAL/RS,1,Sábado ,H,32,28,31,22
3700,Concurso 265 (21/05/2007),5,2,BOTAFOGO/RJ, ,ATLÉTICO/MG,1,Domingo ,H,44,26,28,25
3701,Concurso 265 (21/05/2007),6,2,PALMEIRAS/SP, ,FIGUEIRENSE/SC,1,Domingo ,H,38,29,31,29
3702,Concurso 265 (21/05/2007),7,1,GAMA/DF, ,CORITIBA/PR,0,Sábado ,H,34,20,24,33
3703,Concurso 265 (21/05/2007),8,2,SÃO CAETANO/SP, ,VITÓRIA/BA,0,Sábado ,H,21,29,21,24
3704,Concurso 265 (21/05/2007),9,4,MARÍLIA/SP, ,ITUANO/SP,3,Sábado ,H,38,20,22,28
3705,Concurso 265 (21/05/2007),10,1,REMO/PA, ,IPATINGA/MG,0,Sábado ,H,32,10,21,11
3706,Concurso 265 (21/05/2007),11,1,JUVENTUDE/RS, ,PARANÁ/PR,2,Sábado ,A,33,24,18,36
3707,Concurso 265 (21/05/2007),12,3,VASCO DA GAMA/RJ, ,SPORT/PE,1,Domingo ,H,37,21,19,29
3708,Concurso 265 (21/05/2007),13,1,NÁUTICO/PE, ,SÃO PAULO/SP,0,Domingo ,H,39,35,30,17
3709,Concurso 265 (21/05/2007),14,2,SANTOS/SP, ,AMÉRICA/RN,3,Sábado ,A,33,10,15,15
3710,Concurso 266 (28/05/2007),1,2,FLAMENGO/RJ, ,BOTAFOGO/RJ,2,Domingo ,D,32,27,19,27
3711,Concurso 266 (28/05/2007),2,0,SÃO PAULO/SP, ,PALMEIRAS/SP,0,Domingo ,D,39,32,15,39
3712,Concurso 266 (28/05/2007),3,3,FLUMINENSE/RJ, ,INTERNACIONAL/RS,0,Sábado ,H,31,28,28,23
3713,Concurso 266 (28/05/2007),4,0,CORINTHIANS/SP, ,ATLÉTICO/MG,0,Sábado ,D,24,26,24,27
3714,Concurso 266 (28/05/2007),5,0,CEARÁ/CE, ,VITÓRIA/BA,3,Sábado ,A,30,29,28,25
3715,Concurso 266 (28/05/2007),6,3,GOIÁS/GO, ,JUVENTUDE/RS,1,Domingo ,H,35,17,26,43
3716,Concurso 266 (28/05/2007),7,0,ATLÉTICO/PR, ,SANTOS/SP,1,Domingo ,A,32,32,30,30
3717,Concurso 266 (28/05/2007),8,4,BRASILIENSE/DF, ,PAULISTA/SP,1,Sábado ,H,32,21,22,39
3718,Concurso 266 (28/05/2007),9,1,IPATINGA/MG, ,PORTUGUESA DESPORTOS/SP,0,Sábado ,H,19,22,9,34
3719,Concurso 266 (28/05/2007),10,0,SÃO CAETANO/SP, ,GAMA/DF,0,Sábado ,D,20,21,20,33
3720,Concurso 266 (28/05/2007),11,0,AMÉRICA/RN, ,FIGUEIRENSE/SC,1,Sábado ,A,20,29,19,28
3721,Concurso 266 (28/05/2007),12,3,CRUZEIRO/MG, ,PARANÁ/PR,4,Domingo ,A,45,26,22,35
3722,Concurso 266 (28/05/2007),13,1,GRÊMIO/RS, ,SPORT/PE,0,Domingo ,H,41,21,16,29
3723,Concurso 266 (28/05/2007),14,2,NÁUTICO/PE, ,VASCO DA GAMA/RJ,2,Domingo ,D,38,34,28,26
3724,Concurso 267 (04/06/2007),1,1,SANTOS/SP, ,CORINTHIANS/SP,1,Domingo ,D,35,25,18,32
3725,Concurso 267 (04/06/2007),2,1,VASCO DA GAMA/RJ, ,FLUMINENSE/RJ,1,Domingo ,D,38,21,20,34
3726,Concurso 267 (04/06/2007),3,1,PALMEIRAS/SP, ,CRUZEIRO/MG,3,Domingo ,A,39,21,31,25
3727,Concurso 267 (04/06/2007),4,3,BOTAFOGO/RJ, ,GRÊMIO/RS,0,Sábado ,H,41,27,26,31
3728,Concurso 267 (04/06/2007),5,0,CORITIBA/PR, ,SÃO CAETANO/SP,1,Sábado ,A,40,22,26,40
3729,Concurso 267 (04/06/2007),6,1,ATLÉTICO/MG, ,ATLÉTICO/PR,1,Sábado ,D,42,35,16,32
3730,Concurso 267 (04/06/2007),7,3,JUVENTUDE/RS, ,AMÉRICA/RN,0,Domingo ,H,31,13,19,17
3731,Concurso 267 (04/06/2007),8,4,VITÓRIA/BA, ,IPATINGA/MG,0,Sábado ,H,49,10,29,12
3732,Concurso 267 (04/06/2007),9,1,PORTUGUESA DESPORTOS/SP, ,CEARÁ/CE,2,Sábado ,A,25,23,21,33
3733,Concurso 267 (04/06/2007),10,3,GAMA/DF, ,ITUANO/SP,1,Sábado ,H,32,21,23,31
3734,Concurso 267 (04/06/2007),11,1,SANTO ANDRÉ/SP, ,BRASILIENSE/DF,2,Sábado ,A,23,25,25,28
3735,Concurso 267 (04/06/2007),12,2,FIGUEIRENSE/SC, ,GOIÁS/GO,1,Sábado ,H,28,27,22,26
3736,Concurso 267 (04/06/2007),13,2,SPORT/PE, ,FLAMENGO/RJ,2,Domingo ,D,41,22,12,37
3737,Concurso 267 (04/06/2007),14,0,PARANÁ/PR, ,SÃO PAULO/SP,1,Domingo ,A,30,34,19,17
3738,Concurso 268 (11/06/2007),1,4,VASCO DA GAMA/RJ, ,GRÊMIO/RS,0,Sábado ,H,35,25,21,29
3739,Concurso 268 (11/06/2007),2,1,PALMEIRAS/SP, ,BOTAFOGO/RJ,1,Sábado ,D,40,29,32,28
3740,Concurso 268 (11/06/2007),3,1,INTERNACIONAL/RS, ,SANTOS/SP,0,Domingo ,H,27,32,19,27
3741,Concurso 268 (11/06/2007),4,0,SÃO PAULO/SP, ,ATLÉTICO/MG,1,Domingo ,A,38,26,15,25
3742,Concurso 268 (11/06/2007),5,0,CRB/AL, ,IPATINGA/MG,0,Sábado ,D,7,10,8,16
3743,Concurso 268 (11/06/2007),6,3,FLUMINENSE/RJ, ,SPORT/PE,0,Domingo ,H,33,20,28,28
3744,Concurso 268 (11/06/2007),7,4,NÁUTICO/PE, ,PARANÁ/PR,4,Sábado ,D,39,30,27,37
3745,Concurso 268 (11/06/2007),8,2,CRICIÚMA/SC, ,AVAÍ/SC,1,Sábado ,H,37,19,28,46
3746,Concurso 268 (11/06/2007),9,2,SÃO CAETANO/SP, ,PAULISTA/SP,0,Sábado ,H,20,22,19,43
3747,Concurso 268 (11/06/2007),10,1,MARÍLIA/SP, ,SANTA CRUZ/PE,0,Sábado ,H,42,22,24,43
3748,Concurso 268 (11/06/2007),11,0,ATLÉTICO/PR, ,GOIÁS/GO,3,Domingo ,A,29,27,29,27
3749,Concurso 268 (11/06/2007),12,2,CRUZEIRO/MG, ,JUVENTUDE/RS,3,Domingo ,A,46,16,26,44
3750,Concurso 268 (11/06/2007),13,1,AMÉRICA/RN, ,CORINTHIANS/SP,2,Domingo ,A,20,26,20,31
3751,Concurso 268 (11/06/2007),14,4,FIGUEIRENSE/SC, ,FLAMENGO/RJ,0,Domingo ,H,29,24,23,38
3752,Concurso 269 (18/06/2007),1,2,FLAMENGO/RJ, ,INTERNACIONAL/RS,2,Sábado ,D,33,28,19,25
3753,Concurso 269 (18/06/2007),2,2,SÃO PAULO/SP, ,VASCO DA GAMA/RJ,0,Domingo ,H,34,34,16,27
3754,Concurso 269 (18/06/2007),3,0,GRÊMIO/RS, ,CRUZEIRO/MG,2,Sábado ,A,40,24,15,25
3755,Concurso 269 (18/06/2007),4,3,GOIÁS/GO, ,PALMEIRAS/SP,1,Domingo ,H,38,31,26,33
3756,Concurso 269 (18/06/2007),5,2,AVAÍ/SC, ,REMO/PA,3,Sábado ,A,21,18,19,27
3757,Concurso 269 (18/06/2007),6,3,BOTAFOGO/RJ, ,NÁUTICO/PE,1,Domingo ,H,43,20,25,36
3758,Concurso 269 (18/06/2007),7,4,ATLÉTICO/MG, ,FIGUEIRENSE/SC,1,Domingo ,H,41,30,16,26
3759,Concurso 269 (18/06/2007),8,0,SANTO ANDRÉ/SP, ,PONTE PRETA/SP,2,Sábado ,A,24,19,27,32
3760,Concurso 269 (18/06/2007),9,2,CEARÁ/CE, ,CRB/AL,1,Sábado ,H,30,16,27,16
3761,Concurso 269 (18/06/2007),10,3,ITUANO/SP, ,VITÓRIA/BA,1,Sábado ,H,31,32,29,25
3762,Concurso 269 (18/06/2007),11,2,SPORT/PE, ,AMÉRICA/RN,2,Domingo ,D,43,13,14,20
3763,Concurso 269 (18/06/2007),12,1,ATLÉTICO/PR, ,FLUMINENSE/RJ,1,Domingo ,D,28,20,32,34
3764,Concurso 269 (18/06/2007),13,0,JUVENTUDE/RS, ,SANTOS/SP,2,Domingo ,A,32,32,18,28
3765,Concurso 269 (18/06/2007),14,0,CORINTHIANS/SP, ,PARANÁ/PR,0,Sábado ,D,23,33,21,39
3766,Concurso 270 (25/06/2007),1,0,SANTOS/SP, ,SÃO PAULO/SP,2,Domingo ,A,33,32,17,16
3767,Concurso 270 (25/06/2007),2,1,VASCO/RJ, ,FLAMENGO/RJ,0,,H,18,23,4,40
3768,Concurso 270 (25/06/2007),3,0,INTERNACIONAL/RS, ,GRÊMIO/RS,2,Domingo ,A,27,23,19,31
3769,Concurso 270 (25/06/2007),4,4,CRUZEIRO/MG, ,ATLÉTICO/MG,2,Domingo ,H,48,26,29,24
3770,Concurso 270 (25/06/2007),5,2,CEARÁ/CE, ,CORITIBA/PR,2,Sábado ,D,31,19,27,33
3771,Concurso 270 (25/06/2007),6,0,AMÉRICA/RN, ,FLUMINENSE/RJ,1,Domingo ,A,21,19,22,34
3772,Concurso 270 (25/06/2007),7,0,NÁUTICO/PE, ,GOIÁS/GO,2,Domingo ,A,40,27,30,25
3773,Concurso 270 (25/06/2007),8,1,SÃO CAETANO/SP, ,PORTUGUESA DESPORTOS/SP,2,Sábado ,A,21,21,17,33
3774,Concurso 270 (25/06/2007),9,3,CRB/AL, ,AVAÍ/SC,1,Sábado ,H,7,19,8,47
3775,Concurso 270 (25/06/2007),10,3,REMO/PA, ,GAMA/DF,3,Sábado ,D,29,20,18,31
3776,Concurso 270 (25/06/2007),11,1,PARANÁ/PR, ,SPORT/PE,0,Sábado ,H,29,20,18,31
3777,Concurso 270 (25/06/2007),12,1,JUVENTUDE/RS, ,FIGUEIRENSE/SC,1,Sábado ,D,29,29,19,26
3778,Concurso 270 (25/06/2007),13,0,PALMEIRAS/SP, ,ATLÉTICO/PR,2,Domingo ,A,39,36,30,31
3779,Concurso 270 (25/06/2007),14,0,BOTAFOGO/RJ, ,CORINTHIANS/SP,1,,A,43,26,25,29
3780,Concurso 271 (02/07/2007),1,1,FLUMINENSE/RJ, ,BOTAFOGO/RJ,2,Sábado ,A,34,30,27,28
3781,Concurso 271 (02/07/2007),2,0,CORINTHIANS/SP, ,PALMEIRAS/SP,1,Sábado ,A,23,32,19,34
3782,Concurso 271 (02/07/2007),3,3,CRUZEIRO/MG, ,VASCO DA GAMA/RJ,1,Sábado ,H,49,32,28,28
3783,Concurso 271 (02/07/2007),4,0,SANTOS/SP, ,GRÊMIO/RS,0,Sábado ,D,31,24,18,30
3784,Concurso 271 (02/07/2007),5,4,VITÓRIA/BA, ,PONTE PRETA/SP,0,Sábado ,H,49,20,28,29
3785,Concurso 271 (02/07/2007),6,3,CRB/AL, ,REMO/PA,1,Sábado ,H,10,21,9,29
3786,Concurso 271 (02/07/2007),7,0,ITUANO/SP, ,BARUERI/SP,3,Sábado ,A,31,0,30,0
3787,Concurso 271 (02/07/2007),8,3,SANTO ANDRÉ/SP, ,SANTA CRUZ/PE,0,Sábado ,H,24,22,29,42
3788,Concurso 271 (02/07/2007),9,2,ATIBAIA/SP, ,CAMPINAS/SP,2,Sábado ,D,1,4,3,1
3789,Concurso 271 (02/07/2007),10,3,MARÍLIA/SP, ,SÃO CAETANO/SP,0,Sábado ,H,42,22,23,38
3790,Concurso 271 (02/07/2007),11,3,CEARÁ/CE, ,GAMA/DF,0,Sábado ,H,30,22,28,31
3791,Concurso 271 (02/07/2007),12,0,AMÉRICA/RN, ,GOIÁS/GO,3,Sábado ,A,21,29,23,25
3792,Concurso 271 (02/07/2007),13,2,PARANÁ/PR, ,ATLÉTICO/PR,2,Sábado ,D,28,34,17,31
3793,Concurso 271 (02/07/2007),14,1,INTERNACIONAL/RS, ,ATLÉTICO/MG,1,Sábado ,D,24,27,20,27
3794,Concurso 272 (09/07/2007),1,0,SÃO PAULO/SP, ,FLAMENGO/RJ,0,Sábado ,D,35,23,16,40
3795,Concurso 272 (09/07/2007),2,1,CORINTHIANS/SP, ,FLUMINENSE/RJ,1,Sábado ,D,21,19,18,33
3796,Concurso 272 (09/07/2007),3,0,ATLÉTICO/MG, ,GRÊMIO/RS,1,Sábado ,A,44,23,16,30
3797,Concurso 272 (09/07/2007),4,4,SANTOS/SP, ,CRUZEIRO/MG,1,Sábado ,H,31,25,16,23
3798,Concurso 272 (09/07/2007),5,2,SANTA CRUZ/PE, ,PORTUGUESA DESPORTOS/SP,2,Sábado ,D,23,21,23,33
3799,Concurso 272 (09/07/2007),6,2,CORITIBA/PR, ,CRB/AL,1,Sábado ,H,38,17,25,18
3800,Concurso 272 (09/07/2007),7,3,FORTALEZA/CE, ,AVAÍ/SC,3,Sábado ,D,27,20,36,48
3801,Concurso 272 (09/07/2007),8,0,CEILÂNDIA/DF, ,ATLÉTICO/GO,1,Sábado ,A,16,7,12,4
3802,Concurso 272 (09/07/2007),9,0,CONFIANÇA/SE, ,BAHIA/BA,0,Sábado ,D,5,18,2,35
3803,Concurso 272 (09/07/2007),10,3,GOIÁS/GO, ,SPORT/PE,2,Sábado ,H,41,18,27,29
3804,Concurso 272 (09/07/2007),11,2,INTERNACIONAL/RS, ,FIGUEIRENSE/SC,1,Sábado ,H,23,28,17,27
3805,Concurso 272 (09/07/2007),12,0,NÁUTICO/PE, ,PALMEIRAS/SP,1,Sábado ,A,38,33,31,32
3806,Concurso 272 (09/07/2007),13,2,JUVENTUDE/RS, ,VASCO DA GAMA/RJ,0,Sábado ,H,28,33,19,29
3807,Concurso 272 (09/07/2007),14,2,BOTAFOGO/RJ, ,ATLÉTICO/PR,0,Sábado ,H,42,34,26,32
3808,Concurso 273 (16/07/2007),1,1,CORINTHIANS/SP, ,SÃO PAULO/SP,1,Sábado ,D,20,33,18,15
3809,Concurso 273 (16/07/2007),2,3,SANTOS/SP, ,BOTAFOGO/RJ,0,Sábado ,H,33,31,16,28
3810,Concurso 273 (16/07/2007),3,1,GRÊMIO/RS, ,PALMEIRAS/SP,1,Sábado ,D,38,31,15,31
3811,Concurso 273 (16/07/2007),4,2,CRUZEIRO/MG, ,GOIÁS/GO,1,Sábado ,H,50,32,26,24
3812,Concurso 273 (16/07/2007),5,6,VITÓRIA/BA, ,FORTALEZA/CE,0,Sábado ,H,52,24,27,22
3813,Concurso 273 (16/07/2007),6,2,GAMA/DF, ,SANTA CRUZ/PE,1,Sábado ,H,32,21,23,44
3814,Concurso 273 (16/07/2007),7,0,SANTO ANDRÉ/SP, ,CORITIBA/PR,0,Sábado ,D,27,21,29,34
3815,Concurso 273 (16/07/2007),8,3,PAYSANDU/PA, ,ANANINDEUA/PA,3,Sábado ,D,27,3,33,3
3816,Concurso 273 (16/07/2007),9,2,VILA NOVA/GO, ,ITUMBIARA/GO,0,Sábado ,H,39,0,23,0
3817,Concurso 273 (16/07/2007),10,0,GUARANI/SP, ,AMÉRICA/RJ,0,Sábado ,D,34,14,18,24
3818,Concurso 273 (16/07/2007),11,0,CHAPECOENSE/SC, ,ULBRA/RS,2,Sábado ,A,15,2,7,5
3819,Concurso 273 (16/07/2007),12,1,VOLTA REDONDA/RJ, ,FRIBURGUENSE/RJ,0,Sábado ,H,13,5,13,14
3820,Concurso 273 (16/07/2007),13,1,AMÉRICA/RN, ,INTERNACIONAL/RS,2,Sábado ,A,21,27,26,27
3821,Concurso 273 (16/07/2007),14,2,SPORT/PE, ,ATLÉTICO/MG,0,Sábado ,H,45,28,16,27
3822,Concurso 274 (23/07/2007),1,1,GRÊMIO/RS, ,FLAMENGO/RJ,0,Domingo ,H,37,21,16,40
3823,Concurso 274 (23/07/2007),2,1,CRUZEIRO/MG, ,SÃO PAULO/SP,2,Domingo ,A,50,32,25,14
3824,Concurso 274 (23/07/2007),3,4,VASCO DA GAMA/RJ, ,ATLÉTICO/MG,0,Sábado ,H,36,28,20,27
3825,Concurso 274 (23/07/2007),4,1,PARANÁ/PR, ,PALMEIRAS/SP,0,Domingo ,H,29,32,19,32
3826,Concurso 274 (23/07/2007),5,2,CRICIÚMA/SC, ,VITÓRIA/BA,0,Sábado ,H,35,32,28,23
3827,Concurso 274 (23/07/2007),6,3,SANTOS/SP, ,FIGUEIRENSE/SC,1,Domingo ,H,31,27,15,28
3828,Concurso 274 (23/07/2007),7,2,AMÉRICA/RN, ,ATLÉTICO/PR,1,Sábado ,H,22,33,28,32
3829,Concurso 274 (23/07/2007),8,4,CORITIBA/PR, ,BARUERI/SP,1,Sábado ,H,39,3,22,0
3830,Concurso 274 (23/07/2007),9,2,MARÍLIA/SP, ,CEARÁ/CE,2,Sábado ,D,43,25,23,31
3831,Concurso 274 (23/07/2007),10,4,SANTA CRUZ/PE, ,REMO/PA,4,Sábado ,D,23,22,24,32
3832,Concurso 274 (23/07/2007),11,0,CORINTHIANS/SP, ,NÁUTICO/PE,3,Domingo ,A,20,18,16,35
3833,Concurso 274 (23/07/2007),12,3,FLUMINENSE/RJ, ,GOIÁS/GO,0,Domingo ,H,34,32,29,24
3834,Concurso 274 (23/07/2007),13,2,JUVENTUDE/RS, ,INTERNACIONAL/RS,0,Sábado ,H,29,28,16,27
3835,Concurso 274 (23/07/2007),14,3,SPORT/PE, ,BOTAFOGO/RJ,3,Domingo ,D,44,31,16,31
3836,Concurso 275 (30/07/2007),1,2,CORINTHIANS/SP, ,FLAMENGO/RJ,2,Domingo ,D,19,21,19,38
3837,Concurso 275 (30/07/2007),2,4,VASCO/RJ, ,GOIÁS/GO,1,Sábado ,H,19,30,4,24
3838,Concurso 275 (30/07/2007),3,1,SPORT/PE, ,INTERNACIONAL/RS,5,Domingo ,A,43,26,19,28
3839,Concurso 275 (30/07/2007),4,3,CRUZEIRO/MG, ,BOTAFOGO/RJ,2,Domingo ,H,48,33,27,33
3840,Concurso 275 (30/07/2007),5,3,VITÓRIA/BA, ,CORITIBA/PR,1,Sábado ,H,56,20,27,33
3841,Concurso 275 (30/07/2007),6,1,GRÊMIO/RS, ,ATLÉTICO/PR,1,Sábado ,D,36,33,16,32
3842,Concurso 275 (30/07/2007),7,1,FLUMINENSE/RJ, ,FIGUEIRENSE/SC,1,Domingo ,D,36,26,29,31
3843,Concurso 275 (30/07/2007),8,1,REMO/PA, ,MARÍLIA/SP,3,Sábado ,A,32,21,21,42
3844,Concurso 275 (30/07/2007),9,0,AVAÍ/SC, ,SANTA CRUZ/PE,0,Sábado ,D,23,19,22,43
3845,Concurso 275 (30/07/2007),10,2,CEARÁ/CE, ,PAULISTA/SP,1,Sábado ,H,33,22,27,45
3846,Concurso 275 (30/07/2007),11,1,PARANÁ/PR, ,ATLÉTICO/MG,3,Domingo ,A,28,26,18,29
3847,Concurso 275 (30/07/2007),12,1,JUVENTUDE/RS, ,PALMEIRAS/SP,1,Domingo ,D,30,29,15,32
3848,Concurso 275 (30/07/2007),13,1,SANTOS/SP, ,NÁUTICO/PE,2,Sábado ,A,31,21,16,34
3849,Concurso 275 (30/07/2007),14,0,AMÉRICA/RN, ,SÃO PAULO/SP,1,Domingo ,A,24,33,29,14
3850,Concurso 276 (06/08/2007),1,0,GRÊMIO/RS, ,SÃO PAULO/SP,2,Domingo ,A,36,31,15,13
3851,Concurso 276 (06/08/2007),2,3,CRUZEIRO/MG, ,INTERNACIONAL/RS,2,Domingo ,H,49,28,27,27
3852,Concurso 276 (06/08/2007),3,3,SANTOS/SP, ,FLAMENGO/RJ,0,Domingo ,H,31,23,18,39
3853,Concurso 276 (06/08/2007),4,0,FLUMINENSE/RJ, ,PALMEIRAS/SP,1,Domingo ,A,35,29,27,32
3854,Concurso 276 (06/08/2007),5,6,PONTE PRETA/SP, ,SANTA CRUZ/PE,0,Sábado ,H,35,19,30,42
3855,Concurso 276 (06/08/2007),6,1,JUVENTUDE/RS, ,ATLÉTICO/MG,2,Domingo ,A,30,27,16,27
3856,Concurso 276 (06/08/2007),7,1,AMÉRICA/RN, ,NÁUTICO/PE,5,Sábado ,A,24,21,30,35
3857,Concurso 276 (06/08/2007),8,3,BRASILIENSE/DF, ,CEARÁ/CE,2,Sábado ,H,32,27,23,32
3858,Concurso 276 (06/08/2007),9,3,FORTALEZA/CE, ,REMO/PA,0,Sábado ,H,28,26,38,36
3859,Concurso 276 (06/08/2007),10,3,CRICIÚMA/SC, ,CRB/AL,0,Sábado ,H,34,18,27,20
3860,Concurso 276 (06/08/2007),11,3,SPORT/PE, ,ATLÉTICO/PR,2,Sábado ,H,43,33,22,31
3861,Concurso 276 (06/08/2007),12,2,VASCO DA GAMA/RJ, ,FIGUEIRENSE/SC,2,Domingo ,D,37,27,19,32
3862,Concurso 276 (06/08/2007),13,1,CORINTHIANS/SP, ,GOIÁS/GO,0,Sábado ,H,21,30,19,26
3863,Concurso 276 (06/08/2007),14,0,PARANÁ/PR, ,BOTAFOGO/RJ,0,Domingo ,D,28,35,20,36
3864,Concurso 277 (13/08/2007),1,2,CORINTHIANS/SP, ,GRÊMIO/RS,1,Domingo ,H,21,23,19,28
3865,Concurso 277 (13/08/2007),2,3,FLUMINENSE/RJ, ,SANTOS/SP,0,Domingo ,H,32,32,26,27
3866,Concurso 277 (13/08/2007),3,1,ATLÉTICO/MG, ,PALMEIRAS/SP,2,Domingo ,A,41,29,16,31
3867,Concurso 277 (13/08/2007),4,1,FIGUEIRENSE/SC, ,BOTAFOGO/RJ,1,Domingo ,D,33,34,23,35
3868,Concurso 277 (13/08/2007),5,1,REMO/PA, ,VITÓRIA/BA,2,Sábado ,A,31,32,23,21
3869,Concurso 277 (13/08/2007),6,3,SPORT/PE, ,JUVENTUDE/RS,0,Sábado ,H,46,18,24,43
3870,Concurso 277 (13/08/2007),7,0,PARANÁ/PR, ,VASCO DA GAMA/RJ,0,Domingo ,D,27,32,20,31
3871,Concurso 277 (13/08/2007),8,0,SÃO CAETANO/SP, ,IPATINGA/MG,1,Sábado ,A,21,10,18,16
3872,Concurso 277 (13/08/2007),9,0,MARÍLIA/SP, ,CORITIBA/PR,2,Sábado ,A,41,21,24,33
3873,Concurso 277 (13/08/2007),10,1,PAULISTA/SP, ,FORTALEZA/CE,0,Sábado ,H,38,18,25,25
